winnowing_similarity,shared_fragment_coverage,token_overlap_ratio,ast_depth_difference,fingerprint_jaccard,small_kgram_jaccard,node_type_cosine,token_sequence_ratio,length_ratio,label,file_a,file_b
0.6,0.6832282471626734,0.42028985507246375,0.0,0.391304347826087,0.6551724137931034,0.9951149440729021,0.9365079365079365,0.9384615384615385,1,data\is_palindrome__snip_04\variant_3.py,data\is_palindrome__snip_04\variant_4.py
0.47619047619047616,0.5569620253164557,0.32608695652173914,0.0,0.30303030303030304,0.6938775510204082,0.9972844534962663,0.9240506329113924,1.0,1,data\max_in_list__snip_11\original.py,data\max_in_list__snip_11\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_08\original.py,data\fibonacci__snip_08\variant_3.py
0.0,0.0,0.0,0.18181818181818182,0.0,0.10752688172043011,0.9274314330376758,0.46226415094339623,0.811965811965812,0,data\is_prime__snip_14\variant_3.py,data\reverse_string__snip_06\variant_1.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.07692307692307693,0.950782728952389,0.2972972972972973,0.3333333333333333,0,data\fibonacci__snip_05\variant_1.py,data\max_in_list__snip_09\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_20\original.py,data\is_prime__snip_20\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_08\variant_1.py,data\is_prime__snip_08\variant_2.py
0.6296296296296297,0.8890993265993266,0.5,0.0,0.4473684210526316,0.7536231884057971,0.9976645339354548,0.6153846153846154,0.9204545454545454,1,data\fibonacci__snip_07\variant_1.py,data\fibonacci__snip_07\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_20\variant_1.py,data\is_prime__snip_20\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_17\original.py,data\reverse_string__snip_17\variant_3.py
0.0,0.0,0.0,0.2,0.0,0.08333333333333333,0.9494313050709345,0.32051282051282054,0.5918367346938775,0,data\max_in_list__snip_08\variant_3.py,data\max_in_list__snip_16\variant_1.py
0.0,0.0,0.0,0.1,0.0,0.07777777777777778,0.8566171833972104,0.5208333333333334,0.979381443298969,0,data\is_palindrome__snip_11\variant_4.py,data\is_prime__snip_14\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\fibonacci__snip_01\variant_1.py,data\fibonacci__snip_01\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_13\original.py,data\is_palindrome__snip_13\variant_1.py
0.5185185185185185,0.7584090909090908,0.32727272727272727,0.0,0.3181818181818182,0.6129032258064516,0.9926545809570735,0.9361702127659575,0.88,1,data\fibonacci__snip_16\original.py,data\fibonacci__snip_16\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_16\variant_1.py,data\is_palindrome__snip_16\variant_3.py
0.8333333333333334,0.9379704087350265,0.6862745098039216,0.0,0.7142857142857143,0.8181818181818182,0.9994651709340849,0.9844357976653697,0.9693486590038314,1,data\is_prime__snip_10\original.py,data\is_prime__snip_10\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_13\original.py,data\is_palindrome__snip_13\variant_2.py
0.7272727272727273,0.7724282296650717,0.5632183908045977,0.0,0.5333333333333333,0.7285714285714285,0.9863061846719183,0.926829268292683,0.8636363636363636,1,data\fibonacci__snip_17\variant_1.py,data\fibonacci__snip_17\variant_4.py
0.0,0.0,0.0,0.2,0.0,0.09090909090909091,0.9445012810942084,0.43243243243243246,0.5913978494623656,0,data\is_palindrome__snip_11\variant_3.py,data\is_palindrome__snip_17\original.py
0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.917418534391361,0.5376344086021505,0.6909090909090909,0,data\is_palindrome__snip_16\original.py,data\max_in_list__snip_03\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_03\variant_1.py,data\is_prime__snip_03\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_01\original.py,data\is_palindrome__snip_01\variant_4.py
0.5675675675675675,0.8796296296296297,0.4084507042253521,0.0,0.3559322033898305,0.7741935483870968,0.9951834898325786,0.9473684210526315,0.9,1,data\fibonacci__snip_13\original.py,data\fibonacci__snip_13\variant_4.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.03571428571428571,0.9075937726831366,0.35555555555555557,0.5789473684210527,0,data\reverse_string__snip_16\variant_1.py,data\max_in_list__snip_02\variant_1.py
0.8666666666666667,0.8793103448275862,0.7254901960784313,0.0,0.7222222222222222,0.8,0.9946160981894897,0.9310344827586207,1.0,1,data\reverse_string__snip_08\variant_2.py,data\reverse_string__snip_08\variant_4.py
0.0,0.7894736842105263,0.1111111111111111,0.0,0.0,0.5294117647058824,0.9584769029415859,0.8421052631578947,1.0,1,data\max_in_list__snip_01\variant_2.py,data\max_in_list__snip_01\variant_4.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.042105263157894736,0.8880361732017911,0.44144144144144143,0.7076923076923077,0,data\is_prime__snip_03\original.py,data\fibonacci__snip_16\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_13\original.py,data\reverse_string__snip_13\variant_3.py
0.0,0.0,0.0,0.3076923076923077,0.0,0.1329479768786127,0.9712640348320353,0.34300791556728233,0.34397163120567376,0,data\fibonacci__snip_09\original.py,data\fibonacci__snip_18\variant_3.py
0.8571428571428571,0.8481012658227848,0.6571428571428571,0.0,0.72,0.7833333333333333,0.9987389659520807,0.9746835443037974,1.0,1,data\is_prime__snip_07\original.py,data\is_prime__snip_07\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\reverse_string__snip_06\original.py,data\reverse_string__snip_06\variant_3.py
1.0,0.9854014598540146,0.9444444444444444,0.0,0.9642857142857143,0.92,0.999570203743193,0.9851851851851852,0.9708029197080292,1,data\is_palindrome__snip_05\original.py,data\is_palindrome__snip_05\variant_3.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.07920792079207921,0.8932652225125325,0.16666666666666666,0.7,0,data\fibonacci__snip_07\variant_3.py,data\is_palindrome__snip_18\variant_4.py
0.6785714285714286,0.8876404494382022,0.4725274725274725,0.0,0.475,0.7878787878787878,0.9991158267020336,0.9662921348314607,1.0,1,data\fibonacci__snip_18\variant_1.py,data\fibonacci__snip_18\variant_2.py
0.0,0.0,0.0,0.1,0.0,0.14423076923076922,0.9524175200823208,0.5476190476190477,0.9090909090909091,0,data\fibonacci__snip_15\original.py,data\fibonacci__snip_01\variant_1.py
0.0,0.0,0.0,0.0,0.0,0.1978021978021978,0.9123525374599369,0.5534591194968553,0.6224489795918368,0,data\is_prime__snip_09\variant_1.py,data\is_prime__snip_16\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,1,data\is_palindrome__snip_12\original.py,data\is_palindrome__snip_12\variant_1.py
0.6551724137931034,0.8337450592885376,0.4423076923076923,0.0,0.4634146341463415,0.6944444444444444,0.9980262732068933,0.6555555555555556,0.9565217391304348,1,data\fibonacci__snip_11\variant_3.py,data\fibonacci__snip_11\variant_4.py
0.7407407407407407,0.7732007575757576,0.5434782608695652,0.0,0.5555555555555556,0.6833333333333333,0.9925115285813687,0.9565217391304348,0.9166666666666666,1,data\fibonacci__snip_16\original.py,data\fibonacci__snip_16\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.9552801690131787,0.39263803680981596,0.304,0,data\is_palindrome__snip_16\variant_1.py,data\fibonacci__snip_20\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_03\original.py,data\reverse_string__snip_03\variant_1.py
0.6296296296296297,0.9508880028996013,0.41284403669724773,0.0,0.4473684210526316,0.8656716417910447,0.9989902043555225,0.6813186813186813,0.956989247311828,1,data\fibonacci__snip_14\original.py,data\fibonacci__snip_14\variant_4.py
0.6,0.6832282471626734,0.42028985507246375,0.0,0.391304347826087,0.6551724137931034,0.9951149440729021,0.9365079365079365,0.9384615384615385,1,data\is_palindrome__snip_04\original.py,data\is_palindrome__snip_04\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_18\variant_2.py,data\reverse_string__snip_18\variant_4.py
0.4666666666666667,0.8403575989782885,0.2923076923076923,0.0,0.28,0.75,0.9945791892620116,0.9107142857142857,0.9310344827586207,1,data\is_prime__snip_12\variant_2.py,data\is_prime__snip_12\variant_3.py
0.7407407407407407,0.9423701298701299,0.5777777777777777,0.0,0.5555555555555556,0.8387096774193549,0.9975853892237041,0.6627906976744186,0.9545454545454546,1,data\fibonacci__snip_11\variant_1.py,data\fibonacci__snip_11\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\is_palindrome__snip_18\variant_2.py,data\is_palindrome__snip_18\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.8992852511346396,0.4,0.6923076923076923,0,data\is_palindrome__snip_20\variant_4.py,data\is_palindrome__snip_03\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_11\original.py,data\reverse_string__snip_11\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\reverse_string__snip_19\original.py,data\reverse_string__snip_19\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_17\original.py,data\reverse_string__snip_17\variant_2.py
0.65625,0.8019323671497585,0.4298245614035088,0.0,0.45652173913043476,0.8160919540229885,0.997560937524593,0.9528795811518325,0.9292929292929293,1,data\is_prime__snip_19\original.py,data\is_prime__snip_19\variant_3.py
0.0,0.0,0.0,0.5384615384615384,0.0,0.015384615384615385,0.8745327382698199,0.22077922077922077,0.14074074074074075,0,data\is_prime__snip_08\variant_4.py,data\max_in_list__snip_01\variant_4.py
0.0,0.0,0.0,0.09090909090909091,0.0,0.2545454545454545,0.9769751653693278,0.7741935483870968,0.8415841584158416,0,data\reverse_string__snip_17\variant_4.py,data\reverse_string__snip_13\original.py
0.0,0.0,0.0,0.07142857142857142,0.0,0.0963855421686747,0.8548600685163934,0.4928909952606635,0.5984848484848485,0,data\is_prime__snip_15\variant_3.py,data\max_in_list__snip_11\variant_1.py
0.0,0.0,0.0,0.125,0.0,0.1125,0.9580104648758142,0.46846846846846846,0.5205479452054794,0,data\max_in_list__snip_14\variant_1.py,data\fibonacci__snip_06\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_20\variant_2.py,data\is_prime__snip_20\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_12\original.py,data\fibonacci__snip_12\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.7760621547756238,0.42953020134228187,0.5851063829787234,0,data\max_in_list__snip_03\variant_1.py,data\is_prime__snip_06\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_17\original.py,data\is_prime__snip_17\variant_2.py
1.0,0.9473684210526316,0.8333333333333334,0.0,0.6363636363636364,0.875,0.9922778767136677,0.9444444444444444,0.8947368421052632,1,data\is_palindrome__snip_06\variant_3.py,data\is_palindrome__snip_06\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_03\variant_2.py,data\fibonacci__snip_03\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.11702127659574468,0.9548956521956717,0.4,0.5217391304347826,0,data\fibonacci__snip_11\variant_4.py,data\reverse_string__snip_08\variant_1.py
0.0,0.0,0.0,0.125,0.0,0.07936507936507936,0.908902203845701,0.32967032967032966,0.28169014084507044,0,data\max_in_list__snip_04\original.py,data\fibonacci__snip_03\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,1,data\max_in_list__snip_14\variant_3.py,data\max_in_list__snip_14\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_07\variant_1.py,data\is_prime__snip_07\variant_3.py
0.0,0.8947368421052632,0.2,0.0,0.0,0.6923076923076923,0.9511897312113418,0.8823529411764706,0.7894736842105263,1,data\max_in_list__snip_01\variant_1.py,data\max_in_list__snip_01\variant_4.py
1.0,0.9555555555555555,0.8571428571428571,0.0,0.8461538461538461,0.8571428571428571,0.9929901891138793,0.9534883720930233,0.9111111111111111,1,data\is_palindrome__snip_20\variant_2.py,data\is_palindrome__snip_20\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_01\variant_1.py,data\is_palindrome__snip_01\variant_3.py
0.7857142857142857,0.8687982946975753,0.5909090909090909,0.0,0.6111111111111112,0.7704918032786885,0.9976776434028523,0.9635036496350365,0.9712230215827338,1,data\is_prime__snip_18\variant_3.py,data\is_prime__snip_18\variant_4.py
0.0,0.0,0.0,0.3,0.0,0.07894736842105263,0.7687703386484651,0.16161616161616163,0.16470588235294117,0,data\reverse_string__snip_17\variant_4.py,data\reverse_string__snip_01\variant_2.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.07142857142857142,0.9081532183729997,0.5084745762711864,0.9344262295081968,0,data\is_palindrome__snip_04\variant_2.py,data\reverse_string__snip_16\original.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\reverse_string__snip_20\original.py,data\reverse_string__snip_20\variant_2.py
0.8666666666666667,0.9073280261277812,0.6976744186046512,0.0,0.7222222222222222,0.7313432835820896,0.9987028918294307,0.9714285714285714,0.971830985915493,1,data\is_prime__snip_05\original.py,data\is_prime__snip_05\variant_4.py
0.0,0.0,0.0,0.2,0.0,0.11764705882352941,0.6865929395849547,0.2830188679245283,0.6060606060606061,0,data\is_palindrome__snip_09\variant_2.py,data\fibonacci__snip_04\original.py
0.7142857142857143,0.8544642857142857,0.5853658536585366,0.0,0.5,0.7692307692307693,0.9978003840289138,0.9655172413793104,0.9333333333333333,1,data\is_palindrome__snip_18\variant_3.py,data\is_palindrome__snip_18\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_05\variant_1.py,data\is_palindrome__snip_05\variant_2.py
0.0,0.0,0.0,0.2727272727272727,0.0,0.14754098360655737,0.981560811773462,0.4577114427860697,0.46715328467153283,0,data\reverse_string__snip_18\variant_2.py,data\max_in_list__snip_07\original.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,1,data\is_palindrome__snip_20\variant_1.py,data\is_palindrome__snip_20\variant_2.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.11267605633802817,0.9422992772617029,0.4628099173553719,0.5921052631578947,0,data\reverse_string__snip_10\variant_3.py,data\fibonacci__snip_17\original.py
0.7777777777777778,0.8798982188295166,0.6097560975609756,0.0,0.6,0.7,0.9990430740812036,0.9699248120300752,0.9703703703703703,1,data\is_prime__snip_08\original.py,data\is_prime__snip_08\variant_3.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.3194444444444444,0.9510562812417809,0.5925925925925926,0.43617021276595747,0,data\is_prime__snip_06\variant_2.py,data\is_prime__snip_01\variant_2.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.025,0.8390418450546347,0.22857142857142856,0.4383561643835616,0,data\fibonacci__snip_06\variant_3.py,data\is_palindrome__snip_12\variant_4.py
1.0,0.9587494572297004,0.8974358974358975,0.0,0.9375,0.8870967741935484,0.9982375821252608,0.9791666666666666,0.9591836734693877,1,data\is_prime__snip_16\variant_1.py,data\is_prime__snip_16\variant_2.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.20689655172413793,0.9607917016178052,0.5681818181818182,0.5172413793103449,0,data\reverse_string__snip_02\variant_4.py,data\reverse_string__snip_08\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.954022647280389,0.3431952662721893,0.5089285714285714,0,data\is_palindrome__snip_18\variant_2.py,data\reverse_string__snip_16\original.py
0.0,0.0,0.0,0.15384615384615385,0.0,0.06896551724137931,0.9167743888977371,0.5555555555555556,0.8666666666666667,0,data\reverse_string__snip_09\variant_1.py,data\is_prime__snip_08\variant_3.py
0.45454545454545453,0.5140086206896551,0.2,0.1111111111111111,0.23809523809523808,0.5357142857142857,0.9837403090912538,0.8679245283018868,0.8275862068965517,1,data\reverse_string__snip_08\original.py,data\reverse_string__snip_08\variant_2.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.045454545454545456,0.9077690446475981,0.32335329341317365,0.2846153846153846,0,data\is_palindrome__snip_02\variant_2.py,data\is_prime__snip_03\variant_3.py
0.038461538461538464,0.16390977443609023,0.01694915254237288,0.0,0.014492753623188406,0.1652892561983471,0.964229549650784,0.5504587155963303,0.6390977443609023,0,data\fibonacci__snip_08\original.py,data\fibonacci__snip_20\variant_4.py
0.0,0.0,0.0,0.2,0.0,0.2682926829268293,0.9434995429568624,0.48,0.8292682926829268,0,data\is_palindrome__snip_19\original.py,data\is_palindrome__snip_20\variant_2.py
0.4,0.6948717948717948,0.22935779816513763,0.0,0.2222222222222222,0.35064935064935066,0.9943318887746626,0.8507462686567164,0.9420289855072463,0,data\is_prime__snip_05\original.py,data\is_prime__snip_03\variant_1.py
1.0,0.9607843137254901,0.875,0.0,0.9285714285714286,0.8518518518518519,0.9968868969637543,0.9591836734693877,0.9215686274509803,1,data\max_in_list__snip_03\variant_2.py,data\max_in_list__snip_03\variant_3.py
0.8611111111111112,0.9460023555018859,0.7254901960784313,0.0,0.7560975609756098,0.7222222222222222,0.9996349676891163,0.9845559845559846,0.9846743295019157,1,data\is_prime__snip_10\variant_2.py,data\is_prime__snip_10\variant_4.py
0.0,0.0,0.0,0.1,0.0,0.11842105263157894,0.9791944738005928,0.45348837209302323,0.5495495495495496,0,data\fibonacci__snip_19\variant_3.py,data\is_palindrome__snip_10\variant_2.py
0.8333333333333334,0.8441163699522363,0.6629213483146067,0.0,0.6944444444444444,0.7142857142857143,0.9980362352009076,0.9583333333333334,0.9591836734693877,1,data\is_prime__snip_06\original.py,data\is_prime__snip_06\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\max_in_list__snip_01\original.py,data\max_in_list__snip_01\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_20\original.py,data\fibonacci__snip_20\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_04\variant_1.py,data\fibonacci__snip_04\variant_3.py
0.7777777777777778,0.7855731225296443,0.532258064516129,0.0,0.56,0.7,0.9977531953016672,0.9629629629629629,0.9565217391304348,1,data\reverse_string__snip_12\variant_2.py,data\reverse_string__snip_12\variant_3.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.0759493670886076,0.885207235142381,0.4172661870503597,0.4631578947368421,0,data\is_prime__snip_14\variant_3.py,data\is_palindrome__snip_09\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_18\variant_1.py,data\reverse_string__snip_18\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\is_prime__snip_10\original.py,data\is_prime__snip_10\variant_3.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.03225806451612903,0.8499891583706939,0.4578313253012048,0.8043478260869565,0,data\max_in_list__snip_13\variant_1.py,data\reverse_string__snip_07\variant_1.py
0.0,0.0,0.0,0.1,0.0,0.09183673469387756,0.9622896689803637,0.5389221556886228,0.7040816326530612,0,data\max_in_list__snip_08\variant_2.py,data\reverse_string__snip_11\original.py
0.8571428571428571,0.9379704087350265,0.6862745098039216,0.0,0.7317073170731707,0.6666666666666666,0.9993645502584648,0.9766536964980544,0.9693486590038314,1,data\is_prime__snip_10\variant_1.py,data\is_prime__snip_10\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.793004310964448,0.43956043956043955,0.7843137254901961,0,data\fibonacci__snip_01\original.py,data\is_prime__snip_13\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,1,data\is_palindrome__snip_20\original.py,data\is_palindrome__snip_20\variant_2.py
0.0,0.0,0.0,0.25,0.0,0.11904761904761904,0.9151453369510938,0.375,0.4222222222222222,0,data\max_in_list__snip_01\variant_2.py,data\max_in_list__snip_13\variant_3.py
0.9090909090909091,0.932206572769953,0.84375,0.0,0.8333333333333334,0.8360655737704918,0.9969191357083967,0.9726027397260274,0.9466666666666667,1,data\fibonacci__snip_03\original.py,data\fibonacci__snip_03\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_17\variant_1.py,data\is_prime__snip_17\variant_3.py
0.8148148148148148,0.8949392140231835,0.65,0.0,0.6666666666666666,0.6721311475409836,0.99855311747951,0.9699248120300752,0.9703703703703703,1,data\is_prime__snip_18\original.py,data\is_prime__snip_18\variant_3.py
0.8,0.8470588235294118,0.5652173913043478,0.0,0.5,0.6428571428571429,0.9914449568229387,0.9375,0.8823529411764706,1,data\max_in_list__snip_10\variant_2.py,data\max_in_list__snip_10\variant_3.py
0.5833333333333334,0.7965694682675815,0.4098360655737705,0.0,0.40384615384615385,0.6781609195402298,0.995210449056772,0.9259259259259259,0.9636363636363636,1,data\is_prime__snip_13\variant_3.py,data\is_prime__snip_13\variant_4.py
1.0,0.9512195121951219,0.8518518518518519,0.0,0.8,0.9666666666666667,0.9958592675061135,0.9487179487179487,0.9024390243902439,1,data\max_in_list__snip_13\variant_1.py,data\max_in_list__snip_13\variant_4.py
0.23529411764705882,0.8073529411764706,0.1111111111111111,0.0,0.11764705882352941,0.65,0.9882484590874641,0.890625,0.8823529411764706,1,data\is_prime__snip_04\variant_1.py,data\is_prime__snip_04\variant_2.py
1.0,0.9834710743801653,0.9333333333333333,0.0,0.9230769230769231,0.9090909090909091,0.9987057473982325,0.9831932773109243,0.9669421487603306,1,data\reverse_string__snip_20\variant_2.py,data\reverse_string__snip_20\variant_4.py
0.0,0.0,0.0,0.125,0.0,0.07692307692307693,0.954807520870316,0.2446043165467626,0.16806722689075632,0,data\max_in_list__snip_04\variant_1.py,data\fibonacci__snip_05\variant_4.py
0.45454545454545453,0.5572755417956656,0.28888888888888886,0.0,0.2777777777777778,0.6181818181818182,0.9934875000303526,0.8888888888888888,0.8947368421052632,1,data\max_in_list__snip_07\variant_1.py,data\max_in_list__snip_07\variant_3.py
0.0,0.0,0.0,0.125,0.0,0.14285714285714285,0.8667846045683716,0.3835616438356164,0.23728813559322035,0,data\is_palindrome__snip_17\variant_4.py,data\reverse_string__snip_01\variant_3.py
0.7916666666666666,0.974025974025974,0.5844155844155844,0.0,0.6551724137931034,0.8387096774193549,0.9986593051616347,0.9733333333333334,0.948051948051948,1,data\fibonacci__snip_06\variant_2.py,data\fibonacci__snip_06\variant_4.py
0.0,0.0,0.0,0.3333333333333333,0.0,0.09523809523809523,0.9625927647216241,0.4642857142857143,0.5135135135135135,0,data\max_in_list__snip_09\variant_3.py,data\max_in_list__snip_01\variant_2.py
0.0,0.0,0.0,0.3333333333333333,0.0,0.16049382716049382,0.925345577664368,0.5756097560975609,0.5648854961832062,0,data\is_prime__snip_18\variant_2.py,data\fibonacci__snip_02\variant_1.py
0.0,0.0,0.0,0.0,0.0,0.12087912087912088,0.9660894786588551,0.6222222222222222,0.7763157894736842,0,data\fibonacci__snip_17\original.py,data\max_in_list__snip_19\original.py
0.2,0.5631349782293178,0.08088235294117647,0.3076923076923077,0.08771929824561403,0.24742268041237114,0.8976349113753678,0.5338983050847458,0.8153846153846154,0,data\is_prime__snip_03\original.py,data\is_prime__snip_13\variant_3.py
1.0,0.980952380952381,0.9298245614035088,0.0,0.9583333333333334,0.9069767441860465,0.9984862455559014,0.9805825242718447,0.9619047619047619,1,data\reverse_string__snip_13\original.py,data\reverse_string__snip_13\variant_4.py
0.0,0.0,0.0,0.1,0.0,0.043478260869565216,0.7186375133330131,0.4685714285714286,0.7156862745098039,0,data\reverse_string__snip_19\variant_4.py,data\is_prime__snip_13\original.py
0.7142857142857143,0.732537935827638,0.4791666666666667,0.0,0.5,0.6447368421052632,0.9941576440744425,0.9354838709677419,0.9175257731958762,1,data\fibonacci__snip_18\variant_2.py,data\fibonacci__snip_18\variant_3.py
0.6666666666666666,0.7579245283018867,0.5,0.0,0.47619047619047616,0.7291666666666666,0.995148701119991,0.9514563106796117,0.9433962264150944,1,data\is_prime__snip_11\original.py,data\is_prime__snip_11\variant_3.py
0.8571428571428571,0.8644301470588236,0.7049180327868853,0.0,0.72,0.8222222222222222,0.9984755776445723,0.9696969696969697,0.9411764705882353,1,data\max_in_list__snip_07\original.py,data\max_in_list__snip_07\variant_1.py
0.7916666666666666,0.8882575757575757,0.6341463414634146,0.0,0.6129032258064516,0.7049180327868853,0.9990236043703415,0.9701492537313433,0.9705882352941176,1,data\is_prime__snip_15\variant_3.py,data\is_prime__snip_15\variant_4.py
0.0,0.0,0.0,0.18181818181818182,0.0,0.09523809523809523,0.9625030098020997,0.39215686274509803,0.33043478260869563,0,data\is_palindrome__snip_13\original.py,data\is_palindrome__snip_16\variant_1.py
0.0,0.0,0.0,0.1,0.0,0.03409090909090909,0.7399544946774451,0.22818791946308725,0.8860759493670886,0,data\fibonacci__snip_04\variant_4.py,data\max_in_list__snip_20\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\reverse_string__snip_20\original.py,data\reverse_string__snip_20\variant_1.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.09734513274336283,0.9097342215686056,0.23809523809523808,0.7872340425531915,0,data\is_prime__snip_17\variant_4.py,data\fibonacci__snip_05\variant_2.py
1.0,0.9587494572297004,0.8974358974358975,0.0,0.967741935483871,0.873015873015873,0.998899588345545,0.9791666666666666,0.9591836734693877,1,data\is_prime__snip_16\original.py,data\is_prime__snip_16\variant_4.py
0.0,0.0,0.0,0.2727272727272727,0.0,0.10714285714285714,0.9698797715522153,0.49032258064516127,0.34782608695652173,0,data\is_palindrome__snip_09\variant_1.py,data\is_palindrome__snip_13\variant_2.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.0425531914893617,0.8598271933712596,0.4533333333333333,0.6666666666666666,0,data\reverse_string__snip_10\variant_1.py,data\reverse_string__snip_02\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_10\original.py,data\reverse_string__snip_10\variant_2.py
0.0,0.0,0.0,0.18181818181818182,0.0,0.07142857142857142,0.9291462153484676,0.42574257425742573,0.7264957264957265,0,data\fibonacci__snip_08\variant_1.py,data\reverse_string__snip_20\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_15\original.py,data\reverse_string__snip_15\variant_2.py
